date,cases,deaths,country,continent,cases_prev,dead_prev,cases_rel_diff,deaths_rel_diff
2020-03-31,0,0,Angola,Africa,3,2,-1.0,-1.0
2020-03-30,3,2,Angola,Africa,0,0,"",""
2020-03-29,0,0,Angola,Africa,1,0,-1.0,""
2020-03-28,1,0,Angola,Africa,1,0,0.0,""
2020-03-27,1,0,Angola,Africa,0,0,"",""
2020-03-26,0,0,Angola,Africa,0,0,"",""
2020-03-25,0,0,Angola,Africa,0,0,"",""
2020-03-24,0,0,Angola,Africa,0,0,"",""
2020-03-23,0,0,Angola,Africa,2,0,-1.0,""
2020-03-22,2,0,Angola,Africa,"","","",""
2020-05-13,0,0,Anguilla,America,0,0,"",""
2020-05-12,0,0,Anguilla,America,0,0,"",""
2020-05-11,0,0,Anguilla,America,0,0,"",""
2020-05-10,0,0,Anguilla,America,0,0,"",""
2020-05-09,0,0,Anguilla,America,0,0,"",""
2020-05-08,0,0,Anguilla,America,0,0,"",""
2020-05-07,0,0,Anguilla,America,0,0,"",""
2020-05-06,0,0,Anguilla,America,0,0,"",""
2020-05-05,0,0,Anguilla,America,0,0,"",""
2020-05-04,0,0,Anguilla,America,0,0,"",""
2020-05-03,0,0,Anguilla,America,0,0,"",""
2020-05-02,0,0,Anguilla,America,0,0,"",""
2020-05-01,0,0,Anguilla,America,0,0,"",""
2020-04-30,0,0,Anguilla,America,0,0,"",""
2020-04-29,0,0,Anguilla,America,0,0,"",""
2020-04-28,0,0,Anguilla,America,0,0,"",""
2020-04-27,0,0,Anguilla,America,0,0,"",""
2020-04-26,0,0,Anguilla,America,0,0,"",""
2020-04-25,0,0,Anguilla,America,0,0,"",""
2020-04-24,0,0,Anguilla,America,0,0,"",""
2020-04-23,0,0,Anguilla,America,0,0,"",""
2020-04-22,0,0,Anguilla,America,0,0,"",""
2020-04-21,0,0,Anguilla,America,0,0,"",""
2020-04-20,0,0,Anguilla,America,0,0,"",""
2020-04-19,0,0,Anguilla,America,0,0,"",""
2020-04-18,0,0,Anguilla,America,0,0,"",""
2020-04-17,0,0,Anguilla,America,0,0,"",""
2020-04-16,0,0,Anguilla,America,0,0,"",""
2020-04-15,0,0,Anguilla,America,0,0,"",""
2020-04-14,0,0,Anguilla,America,0,0,"",""
2020-04-13,0,0,Anguilla,America,0,0,"",""
2020-04-12,0,0,Anguilla,America,0,0,"",""
2020-04-11,0,0,Anguilla,America,0,0,"",""
2020-04-10,0,0,Anguilla,America,0,0,"",""
2020-04-09,0,0,Anguilla,America,0,0,"",""
2020-04-08,0,0,Anguilla,America,0,0,"",""
2020-04-07,0,0,Anguilla,America,0,0,"",""
2020-04-06,0,0,Anguilla,America,0,0,"",""
2020-04-05,0,0,Anguilla,America,0,0,"",""
2020-04-04,0,0,Anguilla,America,1,0,-1.0,""
2020-04-03,1,0,Anguilla,America,0,0,"",""
2020-04-02,0,0,Anguilla,America,0,0,"",""
2020-04-01,0,0,Anguilla,America,0,0,"",""
2020-03-31,0,0,Anguilla,America,0,0,"",""
2020-03-30,0,0,Anguilla,America,0,0,"",""
2020-03-29,0,0,Anguilla,America,0,0,"",""
2020-03-28,0,0,Anguilla,America,2,0,-1.0,""
2020-03-27,2,0,Anguilla,America,"","","",""
2020-05-13,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-12,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-11,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-10,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-09,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-08,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-07,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-06,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-05,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-04,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-03,0,0,Antigua_and_Barbuda,America,1,0,-1.0,""
2020-05-02,1,0,Antigua_and_Barbuda,America,0,0,"",""
2020-05-01,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-30,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-29,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-28,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-27,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-26,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-25,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-24,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-23,0,0,Antigua_and_Barbuda,America,1,0,-1.0,""
2020-04-22,1,0,Antigua_and_Barbuda,America,0,1,"",-1.0
2020-04-21,0,1,Antigua_and_Barbuda,America,0,0,"",""
2020-04-20,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-19,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-18,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-17,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-16,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-15,0,0,Antigua_and_Barbuda,America,2,0,-1.0,""
2020-04-14,2,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-13,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-12,0,0,Antigua_and_Barbuda,America,2,0,-1.0,""
2020-04-11,2,0,Antigua_and_Barbuda,America,4,2,-0.5,-1.0
2020-04-10,4,2,Antigua_and_Barbuda,America,0,0,"",""
2020-04-09,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-08,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-07,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-06,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-05,0,0,Antigua_and_Barbuda,America,6,0,-1.0,""
2020-04-04,6,0,Antigua_and_Barbuda,America,2,0,2.0,""
2020-04-03,2,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-02,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-04-01,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-31,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-30,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-29,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-28,0,0,Antigua_and_Barbuda,America,4,0,-1.0,""
2020-03-27,4,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-26,0,0,Antigua_and_Barbuda,America,2,0,-1.0,""
2020-03-25,2,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-24,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-23,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-22,0,0,Antigua_and_Barbuda,America,0,0,"",""
2020-03-21,0,0,Antigua_and_Barbuda,America,"","","",""
2020-03-15,1,0,Antigua_and_Barbuda,America,"","","",""
2020-05-13,529,14,Argentina,America,245,5,1.1591836734693877,1.8
2020-05-12,245,5,Argentina,America,13,0,17.846153846153847,""
2020-05-11,13,0,Argentina,America,165,7,-0.9212121212121213,-1.0
2020-05-10,165,7,Argentina,America,240,11,-0.3125,-0.36363636363636365
2020-05-09,240,11,Argentina,America,163,9,0.4723926380368098,0.2222222222222222
2020-05-08,163,9,Argentina,America,188,9,-0.13297872340425532,0.0
2020-05-07,188,9,Argentina,America,133,4,0.41353383458646614,1.25
2020-05-06,133,4,Argentina,America,104,14,0.27884615384615385,-0.7142857142857143
2020-05-05,104,14,Argentina,America,102,9,0.0196078431372549,0.5555555555555556
2020-05-04,102,9,Argentina,America,149,12,-0.31543624161073824,-0.25
2020-05-03,149,12,Argentina,America,104,7,0.4326923076923077,0.7142857142857143
2020-05-02,104,7,Argentina,America,143,4,-0.2727272727272727,0.75
2020-05-01,143,4,Argentina,America,158,7,-0.0949367088607595,-0.42857142857142855
2020-04-30,158,7,Argentina,America,124,10,0.27419354838709675,-0.3
2020-04-29,124,10,Argentina,America,223,11,-0.4439461883408072,-0.09090909090909091
2020-04-28,223,11,Argentina,America,0,1,"",10.0
2020-04-27,0,1,Argentina,America,344,18,-1.0,-0.9444444444444444
2020-04-26,344,18,Argentina,America,0,2,"",8.0
2020-04-25,0,2,Argentina,America,147,6,-1.0,-0.6666666666666666
2020-04-24,147,6,Argentina,America,144,8,0.020833333333333332,-0.25
2020-04-23,144,8,Argentina,America,112,9,0.2857142857142857,-0.1111111111111111
2020-04-22,112,9,Argentina,America,90,8,0.24444444444444444,0.125
2020-04-21,90,8,Argentina,America,102,2,-0.11764705882352941,3.0
2020-04-20,102,2,Argentina,America,170,10,-0.4,-0.8
2020-04-19,170,10,Argentina,America,98,7,0.7346938775510204,0.42857142857142855
2020-04-18,98,7,Argentina,America,128,6,-0.234375,0.16666666666666666
2020-04-17,128,6,Argentina,America,0,4,"",0.5
2020-04-16,0,4,Argentina,America,160,7,-1.0,-0.42857142857142855
2020-04-15,160,7,Argentina,America,69,3,1.318840579710145,1.3333333333333333
2020-04-14,69,3,Argentina,America,66,6,0.045454545454545456,-0.5
2020-04-13,66,6,Argentina,America,162,7,-0.5925925925925926,-0.14285714285714285
2020-04-12,162,7,Argentina,America,81,3,1.0,1.3333333333333333
2020-04-11,81,3,Argentina,America,99,14,-0.18181818181818182,-0.7857142857142857
2020-04-10,99,14,Argentina,America,80,5,0.2375,1.8
2020-04-09,80,5,Argentina,America,87,7,-0.08045977011494253,-0.2857142857142857
2020-04-08,87,7,Argentina,America,74,7,0.17567567567567569,0.0
2020-04-07,74,7,Argentina,America,103,3,-0.2815533980582524,1.3333333333333333
2020-04-06,103,3,Argentina,America,186,6,-0.44623655913978494,-0.5
2020-04-05,186,6,Argentina,America,132,3,0.4090909090909091,1.0
2020-04-04,132,3,Argentina,America,0,3,"",0.0
2020-04-03,0,3,Argentina,America,167,7,-1.0,-0.5714285714285714
2020-04-02,167,7,Argentina,America,0,0,"",""
2020-04-01,0,0,Argentina,America,146,4,-1.0,-1.0
2020-03-31,146,4,Argentina,America,75,1,0.9466666666666667,3.0
2020-03-30,75,1,Argentina,America,55,2,0.36363636363636365,-0.5
2020-03-29,55,2,Argentina,America,101,5,-0.45544554455445546,-0.6
2020-03-28,101,5,Argentina,America,87,4,0.16091954022988506,0.25
2020-03-27,87,4,Argentina,America,115,2,-0.24347826086956523,1.0
2020-03-26,115,2,Argentina,America,86,2,0.3372093023255814,0.0
2020-03-25,86,2,Argentina,America,35,0,1.457142857142857,""
2020-03-24,35,0,Argentina,America,41,0,-0.14634146341463414,""
2020-03-23,41,0,Argentina,America,67,1,-0.3880597014925373,-1.0
2020-03-22,67,1,Argentina,America,30,0,1.2333333333333334,""
2020-03-21,30,0,Argentina,America,31,1,-0.03225806451612903,-1.0
2020-03-20,31,1,Argentina,America,18,0,0.7222222222222222,""
2020-03-19,18,0,Argentina,America,14,0,0.2857142857142857,""
2020-03-18,14,0,Argentina,America,9,0,0.5555555555555556,""
2020-03-17,9,0,Argentina,America,11,0,-0.18181818181818182,""
2020-03-16,11,0,Argentina,America,11,0,0.0,""
2020-03-15,11,0,Argentina,America,3,1,2.6666666666666665,-1.0
2020-03-14,3,1,Argentina,America,12,0,-0.75,""
2020-03-13,12,0,Argentina,America,"","","",""
2020-03-11,7,0,Argentina,America,"","","",""
2020-03-09,3,0,Argentina,America,1,1,2.0,-1.0
2020-03-08,1,1,Argentina,America,6,0,-0.8333333333333334,""
2020-03-07,6,0,Argentina,America,1,0,5.0,""
2020-03-06,1,0,Argentina,America,"","","",""
2020-03-04,1,0,Argentina,America,"","","",""
2020-05-13,146,1,Armenia,Europe,79,1,0.8481012658227848,0.0
2020-05-12,79,1,Armenia,Europe,138,1,-0.427536231884058,0.0
2020-05-11,138,1,Armenia,Europe,146,1,-0.0547945205479452,0.0
2020-05-10,146,1,Armenia,Europe,145,1,0.006896551724137931,0.0
2020-05-09,145,1,Armenia,Europe,102,2,0.4215686274509804,-0.5
2020-05-08,102,2,Armenia,Europe,163,0,-0.37423312883435583,""
2020-05-07,163,0,Armenia,Europe,112,1,0.45535714285714285,-1.0
2020-05-06,112,1,Armenia,Europe,121,4,-0.0743801652892562,-0.75
2020-05-05,121,4,Armenia,Europe,113,2,0.07079646017699115,1.0
2020-05-04,113,2,Armenia,Europe,125,0,-0.096,""
2020-05-03,125,0,Armenia,Europe,82,1,0.524390243902439,-1.0
2020-05-02,82,1,Armenia,Europe,134,2,-0.3880597014925373,-0.5
2020-05-01,134,2,Armenia,Europe,0,0,"",""
2020-04-30,0,0,Armenia,Europe,65,0,-1.0,""
2020-04-29,65,0,Armenia,Europe,59,1,0.1016949152542373,-1.0
2020-04-28,59,1,Armenia,Europe,62,1,-0.04838709677419355,0.0
2020-04-27,62,1,Armenia,Europe,69,0,-0.10144927536231885,""
2020-04-26,69,0,Armenia,Europe,81,1,-0.14814814814814814,-1.0
2020-04-25,81,1,Armenia,Europe,73,3,0.1095890410958904,-0.6666666666666666
2020-04-24,73,3,Armenia,Europe,50,0,0.46,""
2020-04-23,50,0,Armenia,Europe,72,0,-0.3055555555555556,""
2020-04-22,72,0,Armenia,Europe,62,2,0.16129032258064516,-1.0
2020-04-21,62,2,Armenia,Europe,48,2,0.2916666666666667,0.0
2020-04-20,48,2,Armenia,Europe,43,0,0.11627906976744186,""
2020-04-19,43,0,Armenia,Europe,47,1,-0.0851063829787234,-1.0
2020-04-18,47,1,Armenia,Europe,42,1,0.11904761904761904,0.0
2020-04-17,42,1,Armenia,Europe,48,1,-0.125,0.0
2020-04-16,48,1,Armenia,Europe,72,3,-0.3333333333333333,-0.6666666666666666
2020-04-15,72,3,Armenia,Europe,26,1,1.7692307692307692,2.0
2020-04-14,26,1,Armenia,Europe,46,0,-0.43478260869565216,""
2020-04-13,46,0,Armenia,Europe,30,2,0.5333333333333333,-1.0
2020-04-12,30,2,Armenia,Europe,16,1,0.875,1.0
2020-04-11,16,1,Armenia,Europe,40,1,-0.6,0.0
2020-04-10,40,1,Armenia,Europe,28,1,0.42857142857142855,0.0
2020-04-09,28,1,Armenia,Europe,20,0,0.4,""
2020-04-08,20,0,Armenia,Europe,11,1,0.8181818181818182,-1.0
2020-04-07,11,1,Armenia,Europe,52,0,-0.7884615384615384,""
2020-04-06,52,0,Armenia,Europe,34,0,0.5294117647058824,""
2020-04-05,34,0,Armenia,Europe,73,3,-0.5342465753424658,-1.0
2020-04-04,73,3,Armenia,Europe,92,1,-0.20652173913043478,2.0
2020-04-03,92,1,Armenia,Europe,39,0,1.358974358974359,""
2020-04-02,39,0,Armenia,Europe,50,0,-0.22,""
2020-04-01,50,0,Armenia,Europe,58,0,-0.13793103448275862,""
2020-03-31,58,0,Armenia,Europe,0,0,"",""
2020-03-30,0,0,Armenia,Europe,52,2,-1.0,-1.0
2020-03-29,52,2,Armenia,Europe,43,0,0.20930232558139536,""
2020-03-28,43,0,Armenia,Europe,39,1,0.10256410256410256,-1.0
2020-03-27,39,1,Armenia,Europe,25,0,0.56,""
2020-03-26,25,0,Armenia,Europe,71,0,-0.647887323943662,""
2020-03-25,71,0,Armenia,Europe,4,0,16.75,""
2020-03-24,4,0,Armenia,Europe,30,0,-0.8666666666666667,""
2020-03-23,30,0,Armenia,Europe,24,0,0.25,""
2020-03-22,24,0,Armenia,Europe,14,0,0.7142857142857143,""
2020-03-21,14,0,Armenia,Europe,7,0,1.0,""
2020-03-20,7,0,Armenia,Europe,37,0,-0.8108108108108109,""
2020-03-19,37,0,Armenia,Europe,26,0,0.4230769230769231,""
2020-03-18,26,0,Armenia,Europe,22,0,0.18181818181818182,""
2020-03-17,22,0,Armenia,Europe,10,0,1.2,""
2020-03-16,10,0,Armenia,Europe,7,0,0.42857142857142855,""
2020-03-15,7,0,Armenia,Europe,7,0,0.0,""
2020-03-14,7,0,Armenia,Europe,2,0,2.5,""
2020-03-13,2,0,Armenia,Europe,3,0,-0.3333333333333333,""
2020-03-12,3,0,Armenia,Europe,"","","",""
2020-03-02,0,0,Armenia,Europe,1,0,-1.0,""
2020-03-01,1,0,Armenia,Europe,0,0,"",""
2020-02-29,0,0,Armenia,Europe,0,0,"",""
2020-02-28,0,0,Armenia,Europe,0,0,"",""
2020-02-27,0,0,Armenia,Europe,0,0,"",""
2020-02-26,0,0,Armenia,Europe,0,0,"",""
2020-02-25,0,0,Armenia,Europe,0,0,"",""
2020-02-24,0,0,Armenia,Europe,0,0,"",""
2020-02-23,0,0,Armenia,Europe,0,0,"",""
2020-02-22,0,0,Armenia,Europe,0,0,"",""
2020-02-21,0,0,Armenia,Europe,0,0,"",""
2020-02-20,0,0,Armenia,Europe,0,0,"",""
2020-02-19,0,0,Armenia,Europe,0,0,"",""
2020-02-18,0,0,Armenia,Europe,0,0,"",""
2020-02-17,0,0,Armenia,Europe,0,0,"",""
2020-02-16,0,0,Armenia,Europe,0,0,"",""
2020-02-15,0,0,Armenia,Europe,0,0,"",""
2020-02-14,0,0,Armenia,Europe,0,0,"",""
2020-02-13,0,0,Armenia,Europe,0,0,"",""
2020-02-12,0,0,Armenia,Europe,0,0,"",""
2020-02-11,0,0,Armenia,Europe,0,0,"",""
2020-02-10,0,0,Armenia,Europe,0,0,"",""
2020-02-09,0,0,Armenia,Europe,0,0,"",""
2020-02-08,0,0,Armenia,Europe,0,0,"",""
2020-02-07,0,0,Armenia,Europe,0,0,"",""
2020-02-06,0,0,Armenia,Europe,0,0,"",""
2020-02-05,0,0,Armenia,Europe,0,0,"",""
2020-02-04,0,0,Armenia,Europe,0,0,"",""
2020-02-03,0,0,Armenia,Europe,0,0,"",""
2020-02-02,0,0,Armenia,Europe,0,0,"",""
2020-02-01,0,0,Armenia,Europe,0,0,"",""
2020-01-31,0,0,Armenia,Europe,0,0,"",""
2020-01-30,0,0,Armenia,Europe,0,0,"",""
2020-01-29,0,0,Armenia,Europe,0,0,"",""
2020-01-28,0,0,Armenia,Europe,0,0,"",""
2020-01-27,0,0,Armenia,Europe,0,0,"",""
2020-01-26,0,0,Armenia,Europe,0,0,"",""
2020-01-25,0,0,Armenia,Europe,0,0,"",""
2020-01-24,0,0,Armenia,Europe,0,0,"",""
2020-01-23,0,0,Armenia,Europe,0,0,"",""
2020-01-22,0,0,Armenia,Europe,0,0,"",""
2020-01-21,0,0,Armenia,Europe,0,0,"",""
2020-01-20,0,0,Armenia,Europe,0,0,"",""
2020-01-19,0,0,Armenia,Europe,0,0,"",""
2020-01-18,0,0,Armenia,Europe,0,0,"",""
2020-01-17,0,0,Armenia,Europe,0,0,"",""
2020-01-16,0,0,Armenia,Europe,0,0,"",""
2020-01-15,0,0,Armenia,Europe,0,0,"",""
2020-01-14,0,0,Armenia,Europe,0,0,"",""
2020-01-13,0,0,Armenia,Europe,0,0,"",""
2020-01-12,0,0,Armenia,Europe,0,0,"",""
2020-01-11,0,0,Armenia,Europe,0,0,"",""
2020-01-10,0,0,Armenia,Europe,0,0,"",""
2020-01-09,0,0,Armenia,Europe,0,0,"",""
2020-01-08,0,0,Armenia,Europe,0,0,"",""
2020-01-07,0,0,Armenia,Europe,0,0,"",""
2020-01-06,0,0,Armenia,Europe,0,0,"",""
2020-01-05,0,0,Armenia,Europe,0,0,"",""
2020-01-04,0,0,Armenia,Europe,0,0,"",""
2020-01-03,0,0,Armenia,Europe,0,0,"",""
2020-01-02,0,0,Armenia,Europe,0,0,"",""
2020-01-01,0,0,Armenia,Europe,0,0,"",""
2019-12-31,0,0,Armenia,Europe,"","","",""
2020-05-13,0,0,Aruba,America,0,0,"",""
2020-05-12,0,0,Aruba,America,0,0,"",""
2020-05-11,0,0,Aruba,America,0,0,"",""
2020-05-10,0,0,Aruba,America,0,0,"",""
2020-05-09,0,0,Aruba,America,0,1,"",-1.0
2020-05-08,0,1,Aruba,America,1,0,-1.0,""
2020-05-07,1,0,Aruba,America,0,0,"",""
2020-05-06,0,0,Aruba,America,0,0,"",""
2020-05-05,0,0,Aruba,America,0,0,"",""
2020-05-04,0,0,Aruba,America,0,0,"",""
2020-05-03,0,0,Aruba,America,0,0,"",""
2020-05-02,0,0,Aruba,America,0,0,"",""
2020-05-01,0,0,Aruba,America,0,0,"",""
2020-04-30,0,0,Aruba,America,0,0,"",""
2020-04-29,0,0,Aruba,America,0,0,"",""
2020-04-28,0,0,Aruba,America,0,0,"",""
2020-04-27,0,0,Aruba,America,0,0,"",""
2020-04-26,0,0,Aruba,America,0,0,"",""
2020-04-25,0,0,Aruba,America,0,0,"",""
2020-04-24,0,0,Aruba,America,3,0,-1.0,""
2020-04-23,3,0,Aruba,America,0,0,"",""
2020-04-22,0,0,Aruba,America,0,0,"",""
2020-04-21,0,0,Aruba,America,1,0,-1.0,""
2020-04-20,1,0,Aruba,America,0,0,"",""
2020-04-19,0,0,Aruba,America,1,1,-1.0,-1.0
2020-04-18,1,1,Aruba,America,2,0,-0.5,""
2020-04-17,2,0,Aruba,America,1,1,1.0,-1.0
2020-04-16,1,1,Aruba,America,0,0,"",""
2020-04-15,0,0,Aruba,America,0,0,"",""
2020-04-14,0,0,Aruba,America,0,0,"",""
2020-04-13,0,0,Aruba,America,6,0,-1.0,""
2020-04-12,6,0,Aruba,America,4,0,0.5,""
2020-04-11,4,0,Aruba,America,5,0,-0.2,""
2020-04-10,5,0,Aruba,America,3,0,0.6666666666666666,""
2020-04-09,3,0,Aruba,America,3,0,0.0,""
2020-04-08,3,0,Aruba,America,7,0,-0.5714285714285714,""
2020-04-07,7,0,Aruba,America,0,0,"",""
2020-04-06,0,0,Aruba,America,2,0,-1.0,""
2020-04-05,2,0,Aruba,America,2,0,0.0,""
2020-04-04,2,0,Aruba,America,5,0,-0.6,""
2020-04-03,5,0,Aruba,America,0,0,"",""
2020-04-02,0,0,Aruba,America,5,0,-1.0,""
2020-04-01,5,0,Aruba,America,"","","",""
2020-03-30,22,0,Aruba,America,0,0,"",""
2020-03-29,0,0,Aruba,America,0,0,"",""
2020-03-28,0,0,Aruba,America,9,0,-1.0,""
2020-03-27,9,0,Aruba,America,2,0,3.5,""
2020-03-26,2,0,Aruba,America,5,0,-0.6,""
2020-03-25,5,0,Aruba,America,8,0,-0.375,""
2020-03-24,8,0,Aruba,America,"","","",""
2020-03-20,2,0,Aruba,America,"","","",""
2020-03-13,2,0,Aruba,America,"","","",""
2020-05-13,16,0,Australia,Oceania,7,0,1.2857142857142858,""
2020-05-12,7,0,Australia,Oceania,12,0,-0.4166666666666667,""
2020-05-11,12,0,Australia,Oceania,15,0,-0.2,""
2020-05-10,15,0,Australia,Oceania,18,0,-0.16666666666666666,""
2020-05-09,18,0,Australia,Oceania,21,0,-0.14285714285714285,""
2020-05-08,21,0,Australia,Oceania,26,1,-0.19230769230769232,-1.0
2020-05-07,26,1,Australia,Oceania,24,1,0.08333333333333333,0.0
2020-05-06,24,1,Australia,Oceania,24,0,0.0,""
2020-05-05,24,0,Australia,Oceania,18,2,0.3333333333333333,-1.0
2020-05-04,18,2,Australia,Oceania,16,0,0.125,""
2020-05-03,16,0,Australia,Oceania,5,1,2.2,-1.0
2020-05-02,5,1,Australia,Oceania,16,2,-0.6875,-0.5
2020-05-01,16,2,Australia,Oceania,8,2,1.0,0.0
2020-04-30,8,2,Australia,Oceania,13,4,-0.38461538461538464,-0.5
2020-04-29,13,4,Australia,Oceania,12,1,0.08333333333333333,3.0
2020-04-28,12,1,Australia,Oceania,10,2,0.2,-0.5
2020-04-27,10,2,Australia,Oceania,16,2,-0.375,0.0
2020-04-26,16,2,Australia,Oceania,20,4,-0.2,-0.5
2020-04-25,20,4,Australia,Oceania,13,1,0.5384615384615384,3.0
2020-04-24,13,1,Australia,Oceania,7,0,0.8571428571428571,""
2020-04-23,7,0,Australia,Oceania,22,3,-0.6818181818181818,-1.0
2020-04-22,22,3,Australia,Oceania,13,1,0.6923076923076923,2.0
2020-04-21,13,1,Australia,Oceania,26,1,-0.5,0.0
2020-04-20,26,1,Australia,Oceania,53,2,-0.5094339622641509,-0.5
2020-04-19,53,2,Australia,Oceania,36,4,0.4722222222222222,-0.5
2020-04-18,36,4,Australia,Oceania,39,0,-0.07692307692307693,""
2020-04-17,39,0,Australia,Oceania,42,2,-0.07142857142857142,-1.0
2020-04-16,42,2,Australia,Oceania,50,0,-0.16,""
2020-04-15,50,0,Australia,Oceania,44,0,0.13636363636363635,""
2020-04-14,44,0,Australia,Oceania,33,4,0.3333333333333333,-1.0
2020-04-13,33,4,Australia,Oceania,51,3,-0.35294117647058826,0.3333333333333333
2020-04-12,51,3,Australia,Oceania,86,2,-0.4069767441860465,0.5
2020-04-11,86,2,Australia,Oceania,100,2,-0.14,0.0
2020-04-10,100,2,Australia,Oceania,96,5,0.041666666666666664,-0.6
2020-04-09,96,5,Australia,Oceania,112,3,-0.14285714285714285,0.6666666666666666
2020-04-08,112,3,Australia,Oceania,100,6,0.12,-0.5
2020-04-07,100,6,Australia,Oceania,57,2,0.7543859649122807,2.0
2020-04-06,57,2,Australia,Oceania,139,4,-0.5899280575539568,-0.5
2020-04-05,139,4,Australia,Oceania,324,7,-0.5709876543209876,-0.42857142857142855
2020-04-04,324,7,Australia,Oceania,248,2,0.3064516129032258,2.5
2020-04-03,248,2,Australia,Oceania,269,1,-0.07806691449814127,1.0
2020-04-02,269,1,Australia,Oceania,150,1,0.7933333333333333,0.0
2020-04-01,150,1,Australia,Oceania,464,3,-0.6767241379310345,-0.6666666666666666
2020-03-31,464,3,Australia,Oceania,284,2,0.6338028169014085,0.5
2020-03-30,284,2,Australia,Oceania,431,1,-0.34106728538283065,1.0
2020-03-29,431,1,Australia,Oceania,212,0,1.0330188679245282,""
2020-03-28,212,0,Australia,Oceania,367,2,-0.4223433242506812,-1.0
2020-03-27,367,2,Australia,Oceania,376,3,-0.023936170212765957,-0.3333333333333333
2020-03-26,376,3,Australia,Oceania,600,1,-0.37333333333333335,2.0
2020-03-25,600,1,Australia,Oceania,114,0,4.2631578947368425,""
2020-03-24,114,0,Australia,Oceania,611,0,-0.8134206219312602,""
2020-03-23,611,0,Australia,Oceania,224,0,1.7276785714285714,""
2020-03-22,224,0,Australia,Oceania,165,1,0.3575757575757576,-1.0
2020-03-21,165,1,Australia,Oceania,144,0,0.14583333333333334,""
2020-03-20,144,0,Australia,Oceania,111,1,0.2972972972972973,-1.0
2020-03-19,111,1,Australia,Oceania,79,0,0.4050632911392405,""
2020-03-18,79,0,Australia,Oceania,77,0,0.025974025974025976,""
2020-03-17,77,0,Australia,Oceania,49,2,0.5714285714285714,-1.0
2020-03-16,49,2,Australia,Oceania,52,0,-0.057692307692307696,""
2020-03-15,52,0,Australia,Oceania,41,0,0.2682926829268293,""
2020-03-14,41,0,Australia,Oceania,30,0,0.36666666666666664,""
2020-03-13,30,0,Australia,Oceania,14,0,1.1428571428571428,""
2020-03-12,14,0,Australia,Oceania,12,0,0.16666666666666666,""
2020-03-11,12,0,Australia,Oceania,20,0,-0.4,""
2020-03-10,20,0,Australia,Oceania,6,0,2.3333333333333335,""
2020-03-09,6,0,Australia,Oceania,11,1,-0.45454545454545453,-1.0
2020-03-08,11,1,Australia,Oceania,4,0,1.75,""
2020-03-07,4,0,Australia,Oceania,7,0,-0.42857142857142855,""
2020-03-06,7,0,Australia,Oceania,11,1,-0.36363636363636365,-1.0
2020-03-05,11,1,Australia,Oceania,8,0,0.375,""
2020-03-04,8,0,Australia,Oceania,4,0,1.0,""
2020-03-03,4,0,Australia,Oceania,3,0,0.3333333333333333,""
2020-03-02,3,0,Australia,Oceania,1,1,2.0,-1.0
2020-03-01,1,1,Australia,Oceania,2,0,-0.5,""
2020-02-29,2,0,Australia,Oceania,0,0,"",""
